id_person,person_name,sex,birthdate,passport,drive_license
1373,Прасковья Ефимовна Артемьева,жен,1970-04-06,44109095072,02710827103
1374,Екатерина Тимофеевна Маркова,жен,2002-06-14,05071115102,NULL
1375,Ермакова Валерия Тарасовна,жен,2020-01-29,NULL,NULL
1376,Октябрина Вячеславовна Котова,жен,1988-11-17,7550452642,90950105670
1377,Крюкова Пелагея Валериевна,жен,1987-10-27,01062828875,0965810705
1378,Самойлов Наум Иосифович,муж,1995-02-18,1927078323,1257649363
1379,Волков Геннадий Егорович,муж,2008-06-24,NULL,NULL
1380,Марков Болеслав Ерофеевич,муж,2001-08-20,4582954329,106261053213
1381,Евгения Ефимовна Николаева,жен,2013-10-03,NULL,NULL
1382,Харитон Федосеевич Мишин,муж,1984-01-28,875970641010,7390130481
1383,Корнилов Ефим Даниилович,муж,1982-03-24,2195366422,70567791080
1384,Буров Мирон Теймуразович,муж,2007-03-15,NULL,NULL
1385,Эдуард Игоревич Лапин,муж,2017-12-20,NULL,NULL
1386,Наумов Олег Елисеевич,муж,2010-10-09,NULL,NULL
1387,Субботина Элеонора Вениаминовна,жен,1985-07-05,22213510399,10571272914
1388,Виктор Алексеевич Белозеров,муж,1998-10-16,0210341091080,7333369628
1389,Громов Амвросий Августович,муж,2015-10-28,NULL,NULL
1390,Молчанова Полина Аскольдовна,жен,1997-10-17,00109204214,20662441108
1391,Кира Натановна Рожкова,жен,1978-01-24,51110663697,12261037549
1392,Аскольд Теймуразович Лукин,муж,1999-10-13,17818810164,0847717026
1393,Алла Леоновна Крюкова,жен,1986-05-22,9444270014,10725391190
1394,Анжелика Петровна Казакова,жен,2002-07-03,9291839906,NULL
1395,Новикова София Ильинична,жен,1976-11-16,93128501003,461010788717
1396,Ларионов Болеслав Егорович,муж,1999-10-09,10732831023,05653178510
1397,Гордеева Анжелика Богдановна,жен,1999-10-25,9700494162,101091010510933
1398,Владимир Антонович Константинов,муж,1978-03-08,04689105556,7762065559
1399,Шестаков Самуил Игоревич,муж,1987-10-16,2531956901,1430337658
1400,Дьячков Климент Феофанович,муж,1997-09-17,1067111361,1329871223
1401,Анастасия Александровна Носкова,жен,2016-10-24,NULL,NULL
1402,Александра Ниловна Беспалова,жен,2015-02-04,NULL,NULL
1403,Ларионова Иванна Николаевна,жен,1978-06-12,81098211526,8358185791
1404,Тетерина Дарья Ниловна,жен,1987-05-31,7239306111,4814610452
1405,Эмиль Арсеньевич Николаев,муж,2002-12-06,106869510602,NULL
1406,Вишняков Галактион Виленович,муж,2003-03-12,1457866920,NULL
1407,Зуева Валерия Леоновна,жен,2013-08-09,NULL,NULL
1408,Наина Юльевна Миронова,жен,1996-03-18,95869001081,53806636101
1409,Таисия Архиповна Пономарева,жен,2015-11-25,NULL,NULL
1410,Лаврентьев Григорий Ильич,муж,2017-03-09,NULL,NULL
1411,Влас Тихонович Горбунов,муж,1993-05-14,31007345217,10127472964
1412,Ксения Владимировна Белякова,жен,1970-06-05,5045422993,534103127910
1413,Цветков Исай Александрович,муж,1970-04-03,6647712303,5674794664
1414,Наина Александровна Маркова,жен,1981-06-10,7265645178,59710126610
1415,Елена Ефимовна Анисимова,жен,1991-11-04,2274557647,5304176316
1416,Василиса Константиновна Боброва,жен,1996-05-14,8463168996,0841244290
1417,Федорова Светлана Юльевна,жен,1994-07-06,71006914659,553104581045
1418,Белозеров Нифонт Жоресович,муж,2009-05-09,NULL,NULL
1419,Федосий Дорофеевич Осипов,муж,1993-04-07,1800014131,9791289450
1420,Любовь Егоровна Сорокина,жен,2017-07-10,NULL,NULL
1421,Леонтий Ефремович Соловьев,муж,1997-06-18,9385053665,7817142186
1422,Третьяков Олег Елисеевич,муж,2020-06-24,NULL,NULL
1423,тов. Рогова Вероника Олеговна,жен,1994-02-26,5371441537,10793733221
1424,Карпова Александра Максимовна,жен,1999-07-26,64294431036,61008578939
1425,Татьяна Святославовна Наумова,жен,2005-05-14,23125109867,NULL
1426,Анисим Артёмович Исаков,муж,2019-10-29,NULL,NULL
1427,Лора Максимовна Терентьева,жен,2018-01-23,NULL,NULL
1428,Маслова Лора Аскольдовна,жен,2016-05-05,NULL,NULL
1429,Исаев Влас Феоктистович,муж,2013-09-13,NULL,NULL
1430,Наумова Евпраксия Валентиновна,жен,1981-06-03,0788096719,96101971104
1431,Дорофеева Прасковья Архиповна,жен,1975-05-08,28510013322,10488881040
1432,Геннадий Артёмович Макаров,муж,2013-09-21,NULL,NULL
1433,Майя Викторовна Самсонова,жен,2005-02-20,3282120553,NULL
1434,Орехов Назар Яковлевич,муж,1981-07-27,2708570098,00200927110
1435,Белов Демьян Фролович,муж,1979-03-31,89505910738,56473510918
1436,Наталья Леоновна Носкова,жен,1997-11-05,6364830228,811010261820
1437,Нина Станиславовна Егорова,жен,1971-01-26,3081888944,32410351411
1438,Шашкова Агафья Эдуардовна,жен,1994-02-09,94758010971,1010105393176
1439,Лазарев Капитон Демьянович,муж,2004-02-21,9773019692,NULL
1440,Василиса Вячеславовна Исакова,жен,1993-01-06,3508456700,03531050811
1441,Колесникова Надежда Яковлевна,жен,1975-03-18,1475658974,710261057352
1442,Горбунов Лукьян Артурович,муж,1992-10-22,04801061461,81006081626
1443,Валентина Алексеевна Тарасова,жен,1985-04-17,97259100393,892102107857
1444,Ковалев Самсон Егорович,муж,1994-08-25,8892262445,84132075110
1445,Зайцев Ефрем Викторович,муж,2009-11-05,NULL,NULL
1446,Воронцов Никандр Евсеевич,муж,1985-02-09,8638683645,86280372010
1447,Дарья Эльдаровна Коновалова,жен,2015-11-09,NULL,NULL
1448,Терентьев Владилен Викентьевич,муж,2000-06-28,12371009667,010105103291
1449,Фёкла Ильинична Соболева,жен,1984-10-11,9140935780,0945149998
1450,Ермаков Милен Владиславович,муж,2018-07-21,NULL,NULL
1451,Аггей Измаилович Беляков,муж,2012-08-08,NULL,NULL
1452,София Макаровна Петухова,жен,1971-04-09,01008909583,22101948695
1453,Данилов Лонгин Геннадиевич,муж,2012-07-17,NULL,NULL
1454,Назаров Елисей Якубович,муж,1977-04-09,5953244496,01075292639
1455,Зиновьев Филимон Изотович,муж,1984-10-21,426802231010,5514028906
1456,Валентина Ефимовна Киселева,жен,2019-11-05,NULL,NULL
1457,Одинцов Ефрем Валентинович,муж,2019-10-17,NULL,NULL
1458,Василиса Даниловна Бобылева,жен,1999-06-20,66810075715,0737016336
1459,Беляков Лев Артёмович,муж,2019-11-13,NULL,NULL
1460,Гущина Мария Геннадьевна,жен,1991-07-26,14561079164,9109760962
1461,Иванна Романовна Самойлова,жен,2013-02-08,NULL,NULL
1462,Людмила Альбертовна Рогова,жен,1999-08-07,2247111151,05281031551
1463,Большакова Олимпиада Оскаровна,жен,1979-08-07,5957076560,6607541010107
1464,Власова Тамара Степановна,жен,1978-12-01,9517872731,9001811067
1465,Ираида Рубеновна Дементьева,жен,1973-11-19,56510524994,38101011001210
1466,Моисеев Евграф Давыдович,муж,2014-06-26,NULL,NULL
1467,Ефимов Кир Федотович,муж,1977-07-20,06059376105,15155621027
1468,Ефимова Акулина Кузьминична,жен,1994-02-13,51456081103,14111108417
1469,Иванов Евстафий Изотович,муж,1990-03-30,102248261099,62101081157
1470,Кирилл Федосеевич Макаров,муж,1974-01-03,1444207333,31545758410
1471,Полякова Иванна Яковлевна,жен,2001-09-18,73180413410,410171040943
1472,Михеев Аггей Юлианович,муж,1986-01-29,2661225112,47493761053
1473,Ия Матвеевна Исаева,жен,1971-07-08,7487720499,3663417908
1474,Амвросий Давыдович Журавлев,муж,2007-06-21,NULL,NULL
1475,Дьячкова Нинель Макаровна,жен,1991-01-16,9332304742,18106559879
1476,Киселев Наркис Матвеевич,муж,1994-08-10,7340856237,9384206967
1477,Ульяна Юльевна Молчанова,жен,1989-11-15,58481040485,110410201635
1478,Полякова Валентина Никифоровна,жен,1980-04-10,73841637102,1872196353
1479,Юлия Ильинична Петрова,жен,2014-05-22,NULL,NULL
1480,Панов Елизар Давыдович,муж,2013-03-31,NULL,NULL
1481,Ефим Ильясович Юдин,муж,2004-11-26,57921064170,NULL
1482,Родионов Фока Иосифович,муж,1975-06-28,69100859867,20473645310
1483,Наталья Кузьминична Белозерова,жен,1972-07-19,3711042380,23811046003
1484,Наталья Богдановна Муравьева,жен,2007-01-05,NULL,NULL
1485,Елизавета Евгеньевна Субботина,жен,1997-10-16,8810520192,9931519140
1486,Ксения Богдановна Мамонтова,жен,2015-01-22,NULL,NULL
